models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"titanic_medical-deepseek,titanic_medical-openai45,titanic_medical-openailong","2,3,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,59,51,31,32,6,6,4,2
"titanic_medical-gemini25,titanic_medical-geminipro,titanic_medical-phi","7,6,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,59,50,31,33,6,5,4,3
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-gemma","7,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,62,52,34,34,3,4,1,1
"titanic_medical-deepseek,titanic_medical-openai10o1,titanic_medical-phi","2,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6813186813186813,0.5753296964119654,0.7751261475452155,91,62,50,45,22,21,15,17,13,8
"titanic_medical-gemini2510,titanic_medical-openai10,titanic_medical-openailong","2,2,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini25,titanic_medical-gemma,titanic_medical-openai","7,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,55,49,27,32,10,6,8,4
"titanic_medical-gemini25,titanic_medical-gemma,titanic_medical-openailong","7,1,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,55,48,27,32,10,6,8,5
"titanic_medical-gemini2510,titanic_medical-openai10,titanic_medical-openai45","2,2,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,60,50,32,31,5,7,3,3
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-llama","7,2,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,62,52,34,33,3,5,1,1
"titanic_medical-deepseek,titanic_medical-openaio1,titanic_medical-qwq","2,3,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,44,34,16,13,21,25,19,19
"titanic_medical-gemini2510,titanic_medical-gemma,titanic_medical-openai45p10","2,1,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini2510,titanic_medical-openai45,titanic_medical-openailong","2,3,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-anthropic37,titanic_medical-deepseek,titanic_medical-falcon","6,2,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,59,49,31,31,6,7,4,4
"titanic_medical-deepseek,titanic_medical-falcon10,titanic_medical-openai4510","2,4,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5494505494505495,0.44158814034110855,0.6540043789789334,91,50,53,43,25,31,12,7,10,10
"titanic_medical-gemini25,titanic_medical-gemini2510,titanic_medical-geminipro","7,2,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,59,50,31,32,6,6,4,3
"titanic_medical-gemini10,titanic_medical-openai4510,titanic_medical-qwq","8,4,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,46,34,18,19,19,19,17,19
"titanic_medical-gemini10,titanic_medical-openai10,titanic_medical-qwq","8,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,52,43,24,24,13,14,11,10
"titanic_medical-gemini10,titanic_medical-llama,titanic_medical-phi","8,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,60,51,32,36,5,2,3,2
"titanic_medical-deepseek,titanic_medical-falcon10,titanic_medical-openai10o1","2,4,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,50,43,22,22,15,16,13,10
"titanic_medical-gemini2510,titanic_medical-openai4510,titanic_medical-openailong","2,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,61,51,33,34,4,4,2,2
"titanic_medical-gemini10,titanic_medical-geminipro10,titanic_medical-phi","8,1,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5604395604395604,0.45245208311217805,0.6643826134329158,91,51,52,39,24,26,13,12,11,14
"titanic_medical-gemini2510,titanic_medical-openailong,titanic_medical-openaio1","2,2,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,60,51,32,31,5,7,3,2
"titanic_medical-deepseek,titanic_medical-falcon10,titanic_medical-gemini25","2,4,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5384615384615384,0.4307730390914861,0.6435770041306652,91,49,58,44,30,33,7,5,5,9
"titanic_medical-geminipro,titanic_medical-geminipro10,titanic_medical-openai10o1","6,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,41,37,13,17,24,21,22,16
"titanic_medical-deepseek,titanic_medical-openai,titanic_medical-phi","2,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5384615384615384,0.4307730390914861,0.6435770041306652,91,49,59,49,31,38,6,0,4,4
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-openailong","7,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,55,46,27,31,10,7,8,7
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-phi","7,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,63,52,35,37,2,1,0,1
"titanic_medical-gemini2510,titanic_medical-llama,titanic_medical-openai","2,7,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-deepseek,titanic_medical-gemini25,titanic_medical-openai10","2,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,58,48,30,33,7,5,5,5
"titanic_medical-gemini2510,titanic_medical-gemma,titanic_medical-openai4510","2,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,52,33,33,4,5,2,1
"titanic_medical-gemini2510,titanic_medical-gemma,titanic_medical-openai45","2,1,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-deepseek,titanic_medical-gemini25,titanic_medical-phi","2,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5494505494505495,0.44158814034110855,0.6540043789789334,91,50,55,46,27,34,10,4,8,7
"titanic_medical-gemini2510,titanic_medical-gemma,titanic_medical-openai","2,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,62,51,34,32,3,6,1,2
"titanic_medical-deepseek,titanic_medical-gemini25,titanic_medical-geminipro","2,7,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5604395604395604,0.45245208311217805,0.6643826134329158,91,51,51,41,23,28,14,10,12,12
"titanic_medical-deepseek,titanic_medical-gemini2510,titanic_medical-llama","2,2,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,62,53,34,34,3,4,1,0
"titanic_medical-deepseek,titanic_medical-gemini2510,titanic_medical-openai10","2,2,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,62,53,34,35,3,3,1,0
"titanic_medical-deepseek,titanic_medical-gemini2510,titanic_medical-openai4510","2,2,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,53,45,25,29,12,9,10,8
"titanic_medical-deepseek,titanic_medical-geminipro,titanic_medical-openai10","2,6,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5494505494505495,0.44158814034110855,0.6540043789789334,91,50,55,43,27,31,10,7,8,10
"titanic_medical-anthropic37,titanic_medical-anthropic3710,titanic_medical-openai","6,5,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,60,51,32,33,5,5,3,2
"titanic_medical-deepseek,titanic_medical-geminipro,titanic_medical-phi","2,6,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5274725274725275,0.42000653216506645,0.633100804675045,91,48,55,41,27,31,10,7,8,12
"titanic_medical-anthropic37,titanic_medical-anthropic37low,titanic_medical-gemini2510","6,1,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,60,49,32,31,5,7,3,4
"titanic_medical-gemini2510,titanic_medical-geminipro,titanic_medical-llama","2,6,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,53,33,35,4,3,2,0
"titanic_medical-deepseek,titanic_medical-geminipro10,titanic_medical-openai45","2,1,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,49,39,21,24,16,14,14,14
"titanic_medical-gemini25,titanic_medical-llama,titanic_medical-qwq","7,7,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,59,48,31,30,6,8,4,5
"titanic_medical-deepseek,titanic_medical-gemma,titanic_medical-openai10o1","2,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,51,45,23,25,14,13,12,8
"titanic_medical-deepseek,titanic_medical-gemma,titanic_medical-openai45","2,1,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,60,52,32,33,5,5,3,1
"titanic_medical-gemini2510,titanic_medical-llama,titanic_medical-openai45","2,7,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini25,titanic_medical-openai10,titanic_medical-qwq","7,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,58,48,30,29,7,9,5,5
"titanic_medical-gemini2510,titanic_medical-llama,titanic_medical-openai4510","2,7,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,52,33,34,4,4,2,1
"titanic_medical-gemini2510,titanic_medical-llama,titanic_medical-openai45p10","2,7,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini2510,titanic_medical-llama,titanic_medical-openailong","2,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini2510,titanic_medical-openai,titanic_medical-openai10","2,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini2510,titanic_medical-openai,titanic_medical-openai45","2,4,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-gemini2510,titanic_medical-openai,titanic_medical-openai4510","2,4,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,52,33,34,4,4,2,1
"titanic_medical-gemini25,titanic_medical-openai10,titanic_medical-openailong","7,2,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5714285714285714,0.4633651877296364,0.674711316420075,91,52,55,47,27,33,10,5,8,6
"titanic_medical-deepseek,titanic_medical-gemini10,titanic_medical-gemini25","2,8,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,50,40,22,23,15,15,13,13
"titanic_medical-deepseek,titanic_medical-llama,titanic_medical-openai4510","2,7,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,54,46,26,31,11,7,9,7
"titanic_medical-gemini2510,titanic_medical-openai,titanic_medical-openai45p10","2,4,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-anthropic37,titanic_medical-deepseek,titanic_medical-gemini25","6,2,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,56,46,28,30,9,8,7,7
"titanic_medical-deepseek,titanic_medical-falcon10,titanic_medical-openai45","2,4,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,57,47,29,32,8,6,6,6
"titanic_medical-anthropic37,titanic_medical-gemini2510,titanic_medical-openai","6,2,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,63,53,35,35,2,3,0,0
"titanic_medical-llama,titanic_medical-openai,titanic_medical-phi","7,4,2",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,44,49,22,27,8,10,6,2
"titanic_medical-anthropic37,titanic_medical-geminipro10,titanic_medical-llama","6,1,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,62,52,34,33,3,5,1,1
"titanic_medical-anthropic37low,titanic_medical-deepseek,titanic_medical-openai45","1,2,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5274725274725275,0.42000653216506645,0.633100804675045,91,48,52,35,24,25,13,13,11,18
"titanic_medical-anthropic37,titanic_medical-gemini25,titanic_medical-gemini2510","6,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,60,51,32,33,5,5,3,2
"titanic_medical-anthropic,titanic_medical-anthropic37,titanic_medical-openai","5,6,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,37,37,15,17,15,20,13,14
"titanic_medical-anthropic37,titanic_medical-gemini10,titanic_medical-qwq","6,8,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,53,42,25,24,12,14,10,11
"titanic_medical-anthropic,titanic_medical-openai10o1,titanic_medical-openai45p10","5,4,7",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,33,36,11,12,19,25,17,15
"titanic_medical-anthropic,titanic_medical-anthropic37,titanic_medical-geminipro10","5,6,1",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,34,36,12,13,18,24,16,15
"titanic_medical-llama,titanic_medical-openai,titanic_medical-qwq","7,4,1",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,44,49,22,26,8,11,6,2
"titanic_medical-anthropic37,titanic_medical-gemini,titanic_medical-gemini2510","6,9,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,63,53,35,33,2,5,0,0
"titanic_medical-anthropic,titanic_medical-openai,titanic_medical-openai10o1","5,4,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,37,14,15,16,22,14,14
"titanic_medical-anthropic37,titanic_medical-geminipro10,titanic_medical-openailong","6,1,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,52,33,33,4,5,2,1
"titanic_medical-anthropic37low,titanic_medical-llama,titanic_medical-phi","1,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,61,50,33,30,4,8,2,3
"titanic_medical-anthropic37,titanic_medical-openai45,titanic_medical-openailong","6,3,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,51,33,32,4,6,2,2
"titanic_medical-anthropic37,titanic_medical-openai4510,titanic_medical-openailong","6,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,52,33,33,4,5,2,1
"titanic_medical-geminipro10,titanic_medical-openai45,titanic_medical-qwq","1,3,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,46,38,18,17,19,21,17,15
"titanic_medical-geminipro10,titanic_medical-openai10,titanic_medical-qwq","1,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,52,43,24,21,13,17,11,10
"titanic_medical-anthropic37,titanic_medical-falcon10,titanic_medical-gemini2510","6,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,62,51,34,34,3,4,1,2
"titanic_medical-anthropic37,titanic_medical-falcon10,titanic_medical-gemini25","6,4,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,60,51,32,32,5,6,3,2
"titanic_medical-anthropic,titanic_medical-openai,titanic_medical-openailong","5,4,2",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6477272727272727,0.5385921944240083,0.7466101497819355,88,57,37,36,15,16,15,21,13,15
"titanic_medical-anthropic,titanic_medical-gemma,titanic_medical-openai","5,1,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,37,37,15,15,15,22,13,14
"titanic_medical-anthropic37,titanic_medical-falcon10,titanic_medical-gemini10","6,4,8",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,59,47,31,29,6,9,4,6
"titanic_medical-anthropic37low,titanic_medical-gemini,titanic_medical-gemini2510","1,9,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6593406593406593,0.5525049123486402,0.7554830513779931,91,60,62,53,34,31,3,7,1,0
"titanic_medical-deepseek,titanic_medical-falcon,titanic_medical-openai4510","2,6,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,53,46,25,30,12,8,10,7
"titanic_medical-anthropic37low,titanic_medical-gemini10,titanic_medical-openai4510","1,8,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5054945054945055,0.3986186677949827,0.6120028320582482,91,46,47,30,19,22,18,16,16,23
"titanic_medical-anthropic37,titanic_medical-gemini2510,titanic_medical-gemma","6,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,63,53,35,35,2,3,0,0
"titanic_medical-anthropic37low,titanic_medical-gemini,titanic_medical-phi","1,9,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,61,50,33,29,4,9,2,3
"titanic_medical-anthropic37low,titanic_medical-gemini25,titanic_medical-openai4510","1,7,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5494505494505495,0.44158814034110855,0.6540043789789334,91,50,52,38,24,26,13,12,11,15
"titanic_medical-anthropic37low,titanic_medical-gemini25,titanic_medical-openailong","1,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,60,48,32,33,5,5,3,5
"titanic_medical-anthropic,titanic_medical-falcon10,titanic_medical-openai","5,4,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,36,14,15,16,22,14,15
"titanic_medical-anthropic37,titanic_medical-gemini25,titanic_medical-phi","6,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,61,52,33,34,4,4,2,1
"titanic_medical-anthropic,titanic_medical-falcon,titanic_medical-openai","5,6,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6590909090909091,0.5503022279652157,0.7568332943813375,88,58,36,36,14,15,16,22,14,15
"titanic_medical-openai45,titanic_medical-openailong,titanic_medical-qwq","3,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6373626373626373,0.5299040991145949,0.7356111038014223,91,58,59,47,31,27,6,11,4,6
"titanic_medical-anthropic37low,titanic_medical-gemini2510,titanic_medical-openai10","1,2,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,60,52,32,33,5,5,3,1
"titanic_medical-anthropic37,titanic_medical-gemini25,titanic_medical-openai10","6,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,61,52,33,33,4,5,2,1
"titanic_medical-anthropic,titanic_medical-anthropic37low,titanic_medical-openai","5,1,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,36,37,14,15,16,22,14,14
"titanic_medical-anthropic37low,titanic_medical-gemini2510,titanic_medical-phi","1,2,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6703296703296703,0.5638886710787239,0.7653339092626367,91,61,60,50,32,27,5,11,3,3
"titanic_medical-anthropic37,titanic_medical-geminipro10,titanic_medical-gemma","6,1,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,62,52,34,34,3,4,1,1
"titanic_medical-anthropic,titanic_medical-geminipro10,titanic_medical-openai","5,1,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6704545454545454,0.56207299999553,0.7669943388930558,88,59,37,37,15,15,15,22,13,14
"titanic_medical-anthropic,titanic_medical-geminipro10,titanic_medical-openai10o1","5,1,4",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,33,36,11,13,19,24,17,15
"titanic_medical-anthropic,titanic_medical-geminipro10,titanic_medical-openailong","5,1,2",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6818181818181818,0.5739059751876621,0.777091661286132,88,60,35,37,13,14,17,23,15,14
"titanic_medical-anthropic3710,titanic_medical-anthropic37low,titanic_medical-falcon10","5,1,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,57,46,29,30,8,8,6,7
"titanic_medical-llama,titanic_medical-openai,titanic_medical-openailong","7,4,2",0.65,0.5352031145206642,0.7533280635274648,80,52,0.6931818181818182,0.5858027891681037,0.7871234519604643,88,61,44,49,22,25,8,12,6,2
"titanic_medical-anthropic37,titanic_medical-deepseek,titanic_medical-openai4510","6,2,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5714285714285714,0.4633651877296364,0.674711316420075,91,52,53,43,25,29,12,9,10,10
"titanic_medical-anthropic3710,titanic_medical-deepseek,titanic_medical-falcon","5,2,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,57,50,29,32,8,6,6,3
"titanic_medical-anthropic3710,titanic_medical-falcon10,titanic_medical-geminipro","5,4,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,58,49,30,32,7,6,5,4
"titanic_medical-geminipro,titanic_medical-llama,titanic_medical-phi","6,7,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6043956043956044,0.4964038269733196,0.7053951304453081,91,55,62,53,34,36,3,2,1,0
"titanic_medical-anthropic3710,titanic_medical-falcon,titanic_medical-qwq","5,6,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,59,50,31,29,6,9,4,3
"titanic_medical-anthropic3710,titanic_medical-gemini2510,titanic_medical-gemma","5,2,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,63,53,35,34,2,4,0,0
"titanic_medical-anthropic3710,titanic_medical-falcon,titanic_medical-geminipro10","5,6,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,58,49,30,33,7,5,5,4
"titanic_medical-anthropic3710,titanic_medical-deepseek,titanic_medical-openai45","5,2,3",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,57,51,29,30,8,8,6,2
"titanic_medical-anthropic37low,titanic_medical-openai45p10,titanic_medical-qwq","1,7,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5824175824175825,0.47432785001971844,0.6849900186544543,91,53,41,29,13,14,24,24,22,24
"titanic_medical-anthropic3710,titanic_medical-deepseek,titanic_medical-geminipro","5,2,6",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5714285714285714,0.4633651877296364,0.674711316420075,91,52,54,42,26,28,11,10,9,11
"titanic_medical-anthropic37,titanic_medical-deepseek,titanic_medical-openai10o1","6,2,4",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,50,45,22,24,15,14,13,8
"titanic_medical-anthropic3710,titanic_medical-deepseek,titanic_medical-gemini25","5,2,7",0.65,0.5481506381760306,0.7427062214685489,100,65,0.5934065934065934,0.4853405442907007,0.6952181690551185,91,54,55,47,27,31,10,7,8,6
"titanic_medical-anthropic3710,titanic_medical-gemini,titanic_medical-gemini2510","5,9,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,63,53,35,34,2,4,0,0
"titanic_medical-anthropic37low,titanic_medical-openai10o1,titanic_medical-qwq","1,4,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6263736263736264,0.5186848209212489,0.7255924755008125,91,57,42,31,14,12,23,26,21,22
"titanic_medical-geminipro10,titanic_medical-openai,titanic_medical-phi","1,4,2",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6153846153846154,0.5075183409879203,0.715520174451205,91,56,60,51,32,33,5,5,3,2
"titanic_medical-anthropic37,titanic_medical-falcon,titanic_medical-qwq","6,6,1",0.65,0.5481506381760306,0.7427062214685489,100,65,0.6483516483516484,0.5411771127875069,0.7455750171474722,91,59,61,49,33,28,4,10,2,4
